Time (s),Voltage (V)
-0.0009679999999999999,29.60003
-0.0009659999999999998,28.80003
-0.0009639999999999999,29.80004
-0.000962,28.80003
-0.0009599999999999999,29.80004
-0.0009579999999999999,28.80003
-0.0009559999999999999,29.80004
-0.000954,28.80003
-0.0009519999999999999,29.60003
-0.0009499999999999999,28.80003
-0.0009479999999999998,29.60003
-0.0009459999999999999,28.80003
-0.000944,28.80003
-0.0009419999999999999,29.80004
-0.0009399999999999999,29.60003
-0.0009379999999999999,28.80003
-0.000936,28.80003
-0.0009339999999999999,29.60003
-0.0009319999999999999,28.80003
-0.0009299999999999998,29.60003
-0.0009279999999999999,28.80003
-0.000926,29.80004
-0.0009239999999999999,29.80004
-0.0009219999999999999,28.80003
-0.0009199999999999999,29.80004
-0.000918,29.00003
-0.0009159999999999999,29.80004
-0.0009139999999999999,29.00003
-0.0009119999999999998,29.60003
-0.0009099999999999999,28.80003
-0.000908,28.80003
-0.0009059999999999999,29.80004
-0.0009039999999999999,29.60003
-0.0009019999999999999,28.80003
-0.0009,29.80004
-0.0008979999999999999,28.80003
-0.0008959999999999999,29.80004
-0.0008939999999999998,28.80003
-0.0008919999999999999,29.60003
-0.00089,28.80003
-0.0008879999999999999,29.60003
-0.0008859999999999999,28.80003
-0.0008839999999999999,29.60003
-0.000882,28.80003
-0.0008799999999999999,29.60003
-0.0008779999999999999,28.80003
-0.0008759999999999999,29.60003
-0.0008739999999999999,28.80003
-0.0008719999999999999,28.80003
-0.0008699999999999999,29.60003
-0.0008679999999999998,29.60003
-0.0008659999999999999,28.80003
-0.000864,29.60003
-0.0008619999999999999,28.80003
-0.0008599999999999999,28.80003
-0.0008579999999999999,29.80004
-0.000856,29.80004
-0.0008539999999999999,29.00003
-0.0008519999999999999,29.80004
-0.0008499999999999998,29.00003
-0.0008479999999999999,29.00003
-0.000846,29.80004
-0.0008439999999999999,29.80004
-0.0008419999999999999,28.80003
-0.0008399999999999999,29.80004
-0.000838,28.80003
-0.0008359999999999999,28.80003
-0.0008339999999999999,29.80004
-0.0008319999999999998,28.80003
-0.0008299999999999999,29.80004
-0.000828,29.80004
-0.0008259999999999999,28.80003
-0.0008239999999999999,28.80003
-0.0008219999999999999,29.60003
-0.00082,29.60003
-0.0008179999999999999,28.80003
-0.0008159999999999999,28.80003
-0.0008139999999999998,29.80004
-0.0008119999999999999,29.80004
-0.00081,29.00003
-0.0008079999999999999,29.00003
-0.0008059999999999999,29.80004
-0.0008039999999999999,29.60003
-0.000802,28.80003
-0.0007999999999999999,29.60003
-0.0007979999999999999,28.80003
-0.0007959999999999998,28.80003
-0.0007939999999999999,29.80004
-0.000792,29.00003
-0.0007899999999999999,29.80004
-0.0007879999999999999,29.00003
-0.0007859999999999999,29.80004
-0.000784,29.80004
-0.0007819999999999999,29.00003
-0.0007799999999999999,29.80004
-0.0007779999999999999,28.80003
-0.0007759999999999999,29.80004
-0.000774,28.80003
-0.0007719999999999999,29.00003
-0.0007699999999999999,29.80004
-0.0007679999999999999,29.80004
-0.000766,29.00003
-0.0007639999999999999,29.80004
-0.0007619999999999999,28.80003
-0.0007599999999999999,29.80004
-0.000758,28.80003
-0.0007559999999999999,29.80004
-0.0007539999999999999,28.80003
-0.0007519999999999998,29.80004
-0.0007499999999999999,28.80003
-0.000748,29.00003
-0.0007459999999999999,29.80004
-0.0007439999999999999,29.00003
-0.0007419999999999999,29.80004
-0.00074,29.00003
-0.0007379999999999999,29.80004
-0.0007359999999999999,29.80004
-0.0007339999999999998,28.80003
-0.0007319999999999999,29.00003
-0.00073,29.80004
-0.0007279999999999999,29.80004
-0.0007259999999999999,29.00003
-0.0007239999999999999,29.80004
-0.000722,29.00003
-0.0007199999999999999,29.80004
-0.0007179999999999999,28.80003
-0.0007159999999999998,29.60003
-0.0007139999999999999,28.80003
-0.000712,29.60003
-0.0007099999999999999,28.80003
-0.000708,29.80004
-0.0007059999999999999,28.80003
-0.0007039999999999999,29.60003
-0.0007019999999999999,28.80003
-0.0006999999999999999,29.80004
-0.0006979999999999999,28.80003
-0.0006959999999999999,29.60003
-0.000694,28.80003
-0.0006919999999999999,28.80003
-0.00069,29.80004
-0.0006879999999999999,28.80003
-0.0006859999999999999,29.60003
-0.0006839999999999999,28.80003
-0.0006819999999999999,29.80004
-0.0006799999999999999,29.80004
-0.0006779999999999999,28.80003
-0.000676,29.00003
-0.0006739999999999999,29.80004
-0.000672,29.80004
-0.0006699999999999999,28.80003
-0.0006679999999999999,29.60003
-0.0006659999999999999,28.80003
-0.0006639999999999999,28.80003
-0.0006619999999999999,29.80004
-0.0006599999999999999,29.80004
-0.000658,28.80003
-0.0006559999999999999,29.00003
-0.000654,29.80004
-0.0006519999999999999,29.80004
-0.00065,28.80003
-0.0006479999999999999,28.80003
-0.0006459999999999999,29.60003
-0.0006439999999999999,28.80003
-0.0006419999999999999,29.80004
-0.0006399999999999999,28.80003
-0.0006379999999999999,29.80004
-0.000636,29.00003
-0.0006339999999999999,29.80004
-0.000632,28.80003
-0.0006299999999999999,29.80004
-0.0006279999999999999,28.80003
-0.0006259999999999999,29.60003
-0.0006239999999999999,29.60003
-0.0006219999999999999,28.80003
-0.0006199999999999999,29.60003
-0.000618,28.80003
-0.0006159999999999999,28.80003
-0.000614,29.80004
-0.0006119999999999999,29.80004
-0.00061,28.80003
-0.0006079999999999999,29.80004
-0.0006059999999999999,28.80003
-0.0006039999999999999,29.60003
-0.0006019999999999999,28.80003
-0.0006,28.80003
-0.0005979999999999999,29.80004
-0.000596,28.80003
-0.0005939999999999999,29.80004
-0.000592,29.00003
-0.0005899999999999999,29.80004
-0.0005879999999999999,29.00003
-0.0005859999999999999,29.80004
-0.0005839999999999999,28.80003
-0.0005819999999999999,29.80004
-0.0005799999999999999,28.80003
-0.000578,29.80004
-0.0005759999999999999,29.00003
-0.000574,29.80004
-0.0005719999999999999,29.00003
-0.00057,29.80004
-0.0005679999999999999,29.00003
-0.0005659999999999999,29.80004
-0.0005639999999999999,29.80004
-0.0005619999999999999,28.80003
-0.00056,28.80003
-0.0005579999999999999,29.80004
-0.000556,28.80003
-0.0005539999999999999,29.80004
-0.000552,28.80003
-0.0005499999999999999,29.80004
-0.0005479999999999999,29.80004
-0.0005459999999999999,28.80003
-0.0005439999999999999,28.80003
-0.000542,29.80004
-0.0005399999999999999,28.80003
-0.000538,29.60003
-0.0005359999999999999,28.80003
-0.000534,29.60003
-0.0005319999999999999,29.60003
-0.0005299999999999999,28.80003
-0.0005279999999999999,28.80003
-0.0005259999999999999,29.80004
-0.0005239999999999999,28.80003
-0.0005219999999999999,29.80004
-0.00052,29.00003
-0.0005179999999999999,29.80004
-0.000516,29.80004
-0.0005139999999999999,28.80003
-0.000512,29.80004
-0.0005099999999999999,28.80003
-0.0005079999999999999,28.80003
-0.0005059999999999999,29.80004
-0.0005039999999999999,29.80004
-0.000502,15.19998
-0.0004999999999999999,14.99998
-0.000498,1.599994
-0.0004959999999999999,1.999994
-0.000494,-0.400006
-0.0004919999999999999,0.399994
-0.0004899999999999999,-0.600006
-0.00048799999999999994,-0.600006
-0.0004859999999999999,0.399994
-0.00048399999999999995,0.199994
-0.0004819999999999999,-0.600006
-0.00047999999999999996,-0.600006
-0.0004779999999999999,0.399994
-0.00047599999999999997,-0.600006
-0.0004739999999999999,0.399994
-0.000472,-0.600006
-0.00046999999999999993,0.399994
-0.0004679999999999999,0.399994
-0.00046599999999999994,-0.600006
-0.0004639999999999999,-0.600006
-0.00046199999999999995,0.399994
-0.0004599999999999999,0.399994
-0.00045799999999999997,-0.600006
-0.0004559999999999999,0.399994
-0.000454,-0.600006
-0.00045199999999999993,0.199994
-0.0004499999999999999,-0.600006
-0.00044799999999999994,-0.600006
-0.0004459999999999999,0.399994
-0.00044399999999999995,0.399994
-0.0004419999999999999,-0.600006
-0.00043999999999999996,0.199994
-0.0004379999999999999,-0.600006
-0.00043599999999999997,-0.600006
-0.0004339999999999999,0.399994
-0.0004319999999999999,0.199994
-0.00042999999999999994,-0.600006
-0.0004279999999999999,-0.600006
-0.00042599999999999995,0.399994
-0.0004239999999999999,0.399994
-0.00042199999999999996,-0.600006
-0.0004199999999999999,-0.600006
-0.00041799999999999997,0.399994
-0.0004159999999999999,-0.600006
-0.000414,0.399994
-0.00041199999999999993,-0.600006
-0.0004099999999999999,0.399994
-0.00040799999999999994,0.399994
-0.0004059999999999999,-0.600006
-0.00040399999999999995,-0.600006
-0.0004019999999999999,0.399994
-0.00039999999999999996,0.399994
-0.0003979999999999999,-0.600006
-0.000396,0.399994
-0.00039399999999999993,-0.600006
-0.0003919999999999999,0.399994
-0.00038999999999999994,-0.600006
-0.0003879999999999999,0.399994
-0.00038599999999999995,-0.600006
-0.0003839999999999999,0.199994
-0.00038199999999999996,-0.600006
-0.0003799999999999999,0.199994
-0.00037799999999999997,-0.600006
-0.0003759999999999999,0.199994
-0.000374,-0.600006
-0.00037199999999999993,0.199994
-0.0003699999999999999,-0.600006
-0.00036799999999999995,0.199994
-0.0003659999999999999,-0.600006
-0.00036399999999999996,0.399994
-0.0003619999999999999,-0.600006
-0.00035999999999999997,-0.600006
-0.0003579999999999999,0.399994
-0.000356,-0.600006
-0.00035399999999999993,0.399994
-0.0003519999999999999,0.199994
-0.00034999999999999994,-0.600006
-0.0003479999999999999,0.399994
-0.00034599999999999995,-0.600006
-0.0003439999999999999,0.199994
-0.00034199999999999996,-0.600006
-0.0003399999999999999,0.199994
-0.000338,-0.800006
-0.00033599999999999993,0.199994
-0.000334,-0.600006
-0.00033199999999999994,0.199994
-0.0003299999999999999,-0.800006
-0.00032799999999999995,0.199994
-0.0003259999999999999,-0.800006
-0.00032399999999999996,0.199994
-0.0003219999999999999,-0.600006
-0.00031999999999999997,0.199994
-0.0003179999999999999,-0.800006
-0.000316,0.199994
-0.00031399999999999993,-0.800006
-0.0003119999999999999,0.199994
-0.00030999999999999995,-0.600006
-0.0003079999999999999,0.199994
-0.00030599999999999996,-0.800006
-0.0003039999999999999,0.199994
-0.00030199999999999997,-0.800006
-0.0002999999999999999,0.199994
-0.000298,-0.600006
-0.00029599999999999993,0.199994
-0.0002939999999999999,-0.600006
-0.00029199999999999994,0.199994
-0.0002899999999999999,-0.600006
-0.00028799999999999995,0.199994
-0.0002859999999999999,-0.600006
-0.00028399999999999996,0.399994
-0.0002819999999999999,-0.600006
-0.00028,-0.600006
-0.0002779999999999999,0.399994
-0.000276,0.399994
-0.00027399999999999994,-0.600006
-0.0002719999999999999,0.399994
-0.00026999999999999995,-0.600006
-0.0002679999999999999,-0.600006
-0.00026599999999999996,0.399994
-0.0002639999999999999,-0.600006
-0.00026199999999999997,0.199994
-0.0002599999999999999,0.199994
-0.000258,-0.800006
-0.00025599999999999993,0.199994
-0.0002539999999999999,-0.600006
-0.00025199999999999995,0.199994
-0.0002499999999999999,-0.600006
-0.00024799999999999996,0.199994
-0.0002459999999999999,-0.600006
-0.00024399999999999997,0.199994
-0.00024199999999999992,-0.600006
-0.00023999999999999998,0.399994
-0.00023799999999999993,-0.600006
-0.000236,0.199994
-0.00023399999999999994,-0.600006
-0.0002319999999999999,0.199994
-0.00022999999999999995,-0.600006
-0.0002279999999999999,-0.600006
-0.00022599999999999996,0.399994
-0.00022399999999999992,0.199994
-0.00022199999999999998,-0.600006
-0.00021999999999999993,-0.600006
-0.00021799999999999988,0.199994
-0.00021600000000000005,0.199994
-0.000214,-0.600006
-0.00021199999999999995,0.199994
-0.0002099999999999999,-0.600006
-0.00020799999999999985,0.199994
-0.00020600000000000002,-0.800006
-0.00020399999999999997,0.199994
-0.00020199999999999992,-0.800006
-0.00019999999999999987,0.199994
-0.00019800000000000004,-0.800006
-0.000196,0.199994
-0.00019399999999999995,-0.800006
-0.0001919999999999999,0.199994
-0.00018999999999999985,-0.800006
-0.00018800000000000002,0.199994
-0.00018599999999999997,-0.800006
-0.00018399999999999992,0.199994
-0.00018199999999999987,-0.800006
-0.00018000000000000004,0.199994
-0.000178,-0.600006
-0.00017599999999999994,0.199994
-0.0001739999999999999,-0.600006
-0.00017199999999999984,0.399994
-0.00017,-0.600006
-0.00016799999999999996,-0.600006
-0.00016599999999999991,0.399994
-0.00016399999999999987,0.399994
-0.00016200000000000003,-0.600006
-0.00015999999999999999,0.399994
-0.00015799999999999994,-0.600006
-0.0001559999999999999,0.399994
-0.00015399999999999984,-0.400006
-0.000152,0.399994
-0.00014999999999999996,-0.400006
-0.0001479999999999999,0.399994
-0.00014599999999999986,-0.600006
-0.00014400000000000003,-0.600006
-0.00014199999999999998,0.399994
-0.00013999999999999993,0.199994
-0.00013799999999999988,-0.600006
-0.00013599999999999984,0.199994
-0.000134,-0.600006
-0.00013199999999999996,0.199994
-0.0001299999999999999,-0.600006
-0.00012799999999999986,-0.600006
-0.00012600000000000003,0.399994
-0.00012399999999999998,-0.600006
-0.00012199999999999993,0.399994
-0.00011999999999999988,-0.600006
-0.00011800000000000005,0.399994
-0.000116,-0.600006
-0.00011399999999999995,0.399994
-0.0001119999999999999,-0.600006
-0.00010999999999999985,0.399994
-0.00010800000000000002,0.199994
-0.00010599999999999997,-0.600006
-0.00010399999999999993,0.199994
-0.00010199999999999988,-0.800006
-0.00010000000000000005,-0.600006
-9.8e-05,0.399994
-9.599999999999995e-05,-0.600006
-9.39999999999999e-05,0.399994
-9.199999999999985e-05,0.199994
-9.000000000000002e-05,-0.600006
-8.799999999999997e-05,0.199994
-8.599999999999992e-05,-0.600006
-8.399999999999987e-05,0.199994
-8.200000000000004e-05,-0.600006
-7.999999999999999e-05,0.199994
-7.799999999999994e-05,-0.600006
-7.59999999999999e-05,0.199994
-7.399999999999985e-05,-0.800006
-7.200000000000002e-05,-0.600006
-6.999999999999997e-05,0.199994
-6.799999999999992e-05,0.199994
-6.599999999999987e-05,-0.600006
-6.400000000000004e-05,-0.600006
-6.199999999999999e-05,0.399994
-5.999999999999994e-05,-0.600006
-5.799999999999989e-05,0.399994
-5.599999999999984e-05,0.199994
-5.400000000000001e-05,-0.600006
-5.199999999999996e-05,-0.600006
-4.9999999999999914e-05,0.399994
-4.7999999999999866e-05,0.199994
-4.6000000000000034e-05,-0.600006
-4.3999999999999985e-05,-0.600006
-4.199999999999994e-05,0.399994
-3.999999999999989e-05,0.399994
-3.799999999999984e-05,-0.600006
-3.600000000000001e-05,0.199994
-3.399999999999996e-05,-0.600006
-3.199999999999991e-05,-0.600006
-2.9999999999999862e-05,0.399994
-2.800000000000003e-05,0.199994
-2.599999999999998e-05,-0.600006
-2.3999999999999933e-05,0.199994
-2.1999999999999884e-05,-0.800006
-2.0000000000000052e-05,-0.600006
-1.8000000000000004e-05,0.199994
-1.5999999999999955e-05,0.199994
-1.3999999999999907e-05,-0.600006
-1.1999999999999858e-05,0.199994
-1.0000000000000026e-05,-0.600006
-7.999999999999978e-06,-0.800006
-5.999999999999929e-06,0.199994
-3.99999999999988e-06,-0.600006
-2.0000000000000486e-06,13.99999
0.0,14.59999
2.0000000000000486e-06,27.80003
4.000000000000097e-06,27.40003
6.000000000000146e-06,29.40003
7.999999999999978e-06,28.80003
1.0000000000000026e-05,29.60003
1.2000000000000075e-05,28.80003
1.4000000000000123e-05,29.60003
1.5999999999999955e-05,28.80003
1.8000000000000004e-05,29.60003
2.0000000000000052e-05,28.80003
2.20000000000001e-05,29.80004
2.400000000000015e-05,28.80003
2.599999999999998e-05,29.80004
2.800000000000003e-05,29.00003
3.000000000000008e-05,29.80004
3.200000000000013e-05,29.00003
3.399999999999996e-05,29.80004
3.600000000000001e-05,28.80003
3.8000000000000056e-05,29.80004
4.0000000000000105e-05,29.00003
4.2000000000000154e-05,29.80004
4.3999999999999985e-05,29.80004
4.6000000000000034e-05,29.00003
4.800000000000008e-05,29.00003
5.000000000000013e-05,29.80004
5.199999999999996e-05,29.00003
5.400000000000001e-05,29.80004
5.600000000000006e-05,29.80004
5.800000000000011e-05,29.00003
5.999999999999994e-05,29.00003
6.199999999999999e-05,29.80004
6.400000000000004e-05,29.80004
6.600000000000009e-05,29.00003
6.800000000000013e-05,29.80004
6.999999999999997e-05,29.00003
7.200000000000002e-05,29.80004
7.400000000000006e-05,29.00003
7.600000000000011e-05,29.80004
7.799999999999994e-05,28.80003
7.999999999999999e-05,28.80003
8.200000000000004e-05,29.80004
8.400000000000009e-05,29.00003
8.600000000000014e-05,29.80004
8.799999999999997e-05,29.80004
9.000000000000002e-05,29.00003
9.200000000000007e-05,29.80004
9.400000000000012e-05,29.00003
9.599999999999995e-05,29.00003
9.8e-05,29.80004
0.00010000000000000005,29.60003
0.0001020000000000001,28.80003
0.00010400000000000014,29.80004
0.00010599999999999997,29.00003
0.00010800000000000002,29.80004
0.00011000000000000007,29.00003
0.00011200000000000012,29.80004
0.00011399999999999995,29.00003
0.000116,29.80004
0.00011800000000000005,29.00003
0.0001200000000000001,29.80004
0.00012200000000000015,28.80003
0.00012399999999999998,28.80003
0.00012600000000000003,29.60003
0.00012800000000000008,28.80003
0.00013000000000000012,29.80004
0.00013199999999999996,29.00003
0.000134,29.80004
0.00013600000000000005,29.80004
0.0001380000000000001,29.00003
0.00014000000000000015,29.00003
0.00014199999999999998,29.80004
0.00014400000000000003,29.80004
0.00014600000000000008,29.00003
0.00014800000000000013,29.00003
0.00014999999999999996,29.80004
0.000152,29.80004
0.00015400000000000006,28.80003
0.0001560000000000001,29.00003
0.00015799999999999994,29.80004
0.00015999999999999999,29.00003
0.00016200000000000003,29.80004
0.00016400000000000008,29.80004
0.00016600000000000013,28.80003
0.00016799999999999996,29.60003
0.00017,28.80003
0.00017200000000000006,29.60003
0.0001740000000000001,28.80003
0.00017599999999999994,28.80003
0.000178,29.80004
0.00018000000000000004,29.00003
0.0001820000000000001,29.80004
0.00018400000000000014,29.80004
0.00018599999999999997,28.80003
0.00018800000000000002,29.60003
0.00019000000000000006,28.80003
0.0001920000000000001,29.60003
0.00019399999999999995,28.80003
0.000196,28.80003
0.00019800000000000004,29.80004
0.0002000000000000001,29.00003
0.00020200000000000014,29.80004
0.00020399999999999997,29.80004
0.00020600000000000002,28.80003
0.00020800000000000007,29.60003
0.00021000000000000012,28.80003
0.00021199999999999995,29.60003
0.000214,28.80003
0.00021600000000000005,29.60003
0.0002180000000000001,28.80003
0.00022000000000000014,28.80003
0.00022199999999999998,29.80004
0.00022400000000000002,28.80003
0.00022600000000000007,29.80004
0.00022800000000000012,29.80004
0.00022999999999999995,28.80003
0.000232,29.60003
0.00023400000000000005,28.80003
0.0002360000000000001,29.60003
0.00023800000000000015,28.80003
0.00023999999999999998,28.80003
0.00024200000000000003,29.80004
0.00024400000000000008,29.80004
0.0002460000000000001,28.80003
0.00024799999999999996,29.80004
0.00025,28.80003
0.00025200000000000005,29.60003
0.0002540000000000001,28.80003
0.00025599999999999993,29.60003
0.000258,28.80003
0.00026000000000000003,29.80004
0.0002620000000000001,29.00003
0.00026400000000000013,29.80004
0.00026599999999999996,28.80003
0.000268,28.80003
0.00027000000000000006,29.80004
0.0002720000000000001,29.80004
0.00027399999999999994,28.80003
0.000276,29.60003
0.00027800000000000004,28.80003
0.0002800000000000001,28.80003
0.00028200000000000013,29.80004
0.00028399999999999996,28.80003
0.000286,29.60003
0.00028800000000000006,29.60003
0.0002900000000000001,28.80003
0.00029199999999999994,28.80003
0.000294,29.60003
0.00029600000000000004,29.60003
0.0002980000000000001,28.60003
0.00030000000000000014,29.60003
0.00030199999999999997,28.60003
0.000304,28.80003
0.00030600000000000007,29.60003
0.0003080000000000001,28.80003
0.00030999999999999995,29.80004
0.000312,28.80003
0.00031400000000000004,29.80004
0.0003160000000000001,29.60003
0.00031800000000000014,28.80003
0.00031999999999999997,29.60003
0.000322,28.80003
0.00032400000000000007,29.60003
0.0003260000000000001,28.80003
0.00032799999999999995,28.80003
0.00033,29.60003
0.00033200000000000005,29.60003
0.0003340000000000001,28.80003
0.00033600000000000014,29.60003
0.000338,28.80003
0.00034,29.60003
0.0003420000000000001,28.80003
0.0003440000000000001,28.80003
0.00034599999999999995,29.60003
0.000348,28.80003
0.00035000000000000005,29.60003
0.0003520000000000001,29.60003
0.00035399999999999993,28.80003
0.000356,28.80003
0.00035800000000000003,29.80004
0.0003600000000000001,28.80003
0.0003620000000000001,29.80004
0.00036399999999999996,29.60003
0.000366,28.80003
0.00036800000000000005,28.80003
0.0003700000000000001,29.80004
0.00037199999999999993,28.80003
0.000374,29.80004
0.00037600000000000003,29.80004
0.0003780000000000001,28.80003
0.00038000000000000013,29.00003
0.00038199999999999996,29.80004
0.000384,29.60003
0.00038600000000000006,28.80003
0.0003880000000000001,28.80003
0.00038999999999999994,29.80004
0.000392,28.80003
0.00039400000000000004,29.80004
0.0003960000000000001,28.80003
0.00039800000000000013,29.80004
0.00039999999999999996,29.80004
0.000402,28.80003
0.00040400000000000006,29.80004
0.0004060000000000001,29.00003
0.00040799999999999994,28.80003
0.00041,29.60003
0.00041200000000000004,28.80003
0.0004140000000000001,29.80004
0.00041600000000000014,29.80004
0.00041799999999999997,29.00003
0.00042,29.00003
0.00042200000000000007,29.80004
0.0004240000000000001,29.80004
0.00042599999999999995,28.80003
0.000428,29.80004
0.00043000000000000004,28.80003
0.0004320000000000001,29.60003
0.0004339999999999999,28.80003
0.00043599999999999997,29.80004
0.000438,28.80003
0.00044000000000000007,29.00003
0.0004420000000000001,29.80004
0.00044399999999999995,29.80004
0.000446,29.00003
0.00044800000000000005,29.80004
0.0004500000000000001,29.00003
0.00045199999999999993,29.80004
0.000454,28.80003
0.000456,29.60003
0.0004580000000000001,28.80003
0.0004600000000000001,29.60003
0.00046199999999999995,28.80003
0.000464,29.60003
0.00046600000000000005,28.80003
0.0004680000000000001,29.60003
0.00046999999999999993,28.80003
0.000472,28.80003
0.00047400000000000003,29.60003
0.0004760000000000001,28.80003
0.0004780000000000001,29.60003
0.00047999999999999996,29.60003
0.000482,28.80003
0.00048400000000000006,29.60003
0.0004860000000000001,28.80003
0.00048799999999999994,29.80004
0.00049,28.80003
0.000492,28.80003
0.0004940000000000001,29.80004
0.0004960000000000001,29.60003
0.000498,15.19998
0.0005,14.79998
0.0005020000000000001,1.399994
0.0005040000000000001,1.999994
0.0005059999999999999,-0.200006
0.000508,0.599994
0.00051,-0.600006
0.0005120000000000001,-0.600006
0.0005140000000000001,0.399994
0.000516,-0.600006
0.000518,0.399994
0.0005200000000000001,0.399994
0.0005220000000000001,-0.600006
0.0005239999999999999,-0.600006
0.000526,0.199994
0.000528,0.199994
0.0005300000000000001,-0.600006
0.0005319999999999999,0.199994
0.000534,-0.600006
0.000536,-0.600006
0.0005380000000000001,0.399994
0.0005400000000000001,0.399994
0.000542,-0.800006
0.000544,-0.600006
0.000546,0.399994
0.0005480000000000001,0.199994
0.0005499999999999999,-0.600006
0.000552,0.199994
0.000554,-0.600006
0.0005560000000000001,-0.600006
0.0005580000000000001,0.399994
0.00056,-0.600006
0.000562,0.399994
0.000564,0.399994
0.0005660000000000001,-0.600006
0.0005679999999999999,0.399994
0.00057,-0.600006
0.000572,-0.600006
0.0005740000000000001,0.399994
0.0005760000000000001,0.199994
0.000578,-0.600006
0.00058,0.199994
0.000582,-0.600006
0.0005840000000000001,0.199994
0.0005859999999999999,-0.600006
0.000588,0.599994
0.00059,-0.600006
0.0005920000000000001,-0.600006
0.0005940000000000001,0.399994
0.000596,-0.600006
0.000598,0.399994
0.0006000000000000001,0.199994
0.0006020000000000001,-0.600006
0.0006039999999999999,0.399994
0.000606,-0.600006
0.000608,0.399994
0.0006100000000000001,-0.600006
0.0006120000000000001,-0.600006
0.000614,0.399994
0.000616,-0.600006
0.0006180000000000001,0.399994
0.0006200000000000001,0.199994
0.0006219999999999999,-0.600006
0.000624,-0.600006
0.000626,0.399994
0.0006280000000000001,-0.600006
0.0006299999999999999,0.399994
0.000632,-0.600006
0.000634,0.399994
0.0006360000000000001,0.399994
0.0006380000000000001,-0.600006
0.0006399999999999999,0.399994
0.000642,-0.600006
0.000644,0.199994
0.0006460000000000001,-0.600006
0.0006479999999999999,-0.400006
0.00065,0.199994
0.000652,0.399994
0.0006540000000000001,-0.600006
0.0006560000000000001,0.199994
0.000658,-0.600006
0.00066,0.199994
0.000662,-0.600006
0.0006640000000000001,0.199994
0.0006659999999999999,-0.800006
0.000668,-0.600006
0.00067,0.399994
0.0006720000000000001,0.199994
0.0006740000000000001,-0.600006
0.000676,0.199994
0.000678,-0.600006
0.00068,0.199994
0.0006820000000000001,-0.600006
0.0006839999999999999,0.199994
0.000686,-0.600006
0.000688,0.199994
